Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
211.234,TraderOne,Tick,1732,1752,-20,20,150200,149900,32172,-127872,-133872,OK
211.234,TraderTwo,Tick,1745,1764,-19,19,150200,149900,16888,-262788,-268488,OK
211.578,TraderOne,Tick,1732,1752,-20,20,150200,149600,32172,-127872,-131872,OK
211.578,TraderTwo,Tick,1745,1764,-19,19,150200,149600,16888,-262788,-266588,OK
211.719,TraderOne,Tick,1732,1762,-30,30,149800,149600,32472,-126172,-132172,OK
211.719,TraderTwo,Tick,1755,1764,-9,9,149800,149600,16738,-266638,-268438,OK
211.984,TraderOne,Tick,1742,1762,-20,20,149100,149600,32771,-129471,-125471,OK
211.984,TraderTwo,Tick,1765,1764,1,-1,149100,149600,16588,-267488,-267688,OK
212.219,TraderOne,Tick,1752,1762,-10,10,149700,149700,33070,-130770,-130770,OK
212.219,TraderTwo,Tick,1765,1764,1,-1,149700,149700,16588,-267488,-267488,OK
212.5,TraderOne,Tick,1752,1762,-10,10,149700,149700,33070,-130770,-130770,OK
212.5,TraderTwo,Tick,1765,1764,1,-1,149700,149700,16588,-267488,-267488,OK
212.734,TraderOne,Tick,1752,1772,-20,20,150200,149700,32920,-128620,-132620,OK
212.734,TraderTwo,Tick,1765,1774,-9,9,150200,149700,16438,-266338,-268138,OK
213.031,TraderOne,Tick,1752,1772,-20,20,150200,149700,32920,-128620,-132620,OK
213.031,TraderTwo,Tick,1765,1774,-9,9,150200,149700,16438,-266338,-268138,OK
213.25,TraderOne,Tick,1752,1772,-20,20,150200,149300,32920,-128620,-132620,OK
213.25,TraderTwo,Tick,1765,1774,-9,9,150200,149300,16438,-266338,-268138,OK
213.5,TraderOne,Tick,1752,1772,-20,20,150200,149300,32920,-128620,-132620,OK
213.5,TraderTwo,Tick,1765,1774,-9,9,150200,149300,16438,-266338,-268138,OK
213.703,TraderOne,Tick,1762,1772,-10,10,149600,149300,33219,-130919,-132919,OK
213.703,TraderTwo,Tick,1765,1784,-19,19,149600,149300,16288,-266188,-269988,OK
214.016,TraderOne,Tick,1762,1772,-10,10,149600,149300,33219,-130919,-132919,OK
214.016,TraderTwo,Tick,1765,1784,-19,19,149600,149300,16288,-266188,-269988,OK
214.234,TraderOne,Tick,1762,1772,-10,10,149600,149300,33219,-130919,-132919,OK
214.234,TraderTwo,Tick,1765,1784,-19,19,149600,149300,16288,-266188,-269988,OK
214.516,TraderOne,Tick,1762,1772,-10,10,149600,149300,33219,-130919,-132919,OK
214.516,TraderTwo,Tick,1765,1784,-19,19,149600,149300,16288,-266188,-269988,OK
214.75,TraderOne,Tick,1762,1772,-10,10,149600,149600,33219,-130919,-130919,OK
214.75,TraderTwo,Tick,1765,1784,-19,19,149600,149600,16288,-266188,-266188,OK
214.984,TraderOne,Tick,1762,1782,-20,20,149700,149600,33069,-130769,-132769,OK
214.984,TraderTwo,Tick,1775,1784,-9,9,149700,149600,16587,-267487,-268387,OK
215.297,TraderOne,Tick,1762,1782,-20,20,149700,149600,33069,-130769,-132769,OK
215.297,TraderTwo,Tick,1775,1784,-9,9,149700,149600,16587,-267487,-268387,OK
215.469,TraderOne,Tick,1762,1782,-20,20,149700,149600,33069,-130769,-132769,OK
215.469,TraderTwo,Tick,1775,1784,-9,9,149700,149600,16587,-267487,-268387,OK
215.75,TraderOne,Tick,1762,1782,-20,20,149700,149600,33069,-130769,-132769,OK
215.75,TraderTwo,Tick,1775,1784,-9,9,149700,149600,16587,-267487,-268387,OK
215.969,TraderOne,Tick,1768,1782,-14,14,149500,149600,32979,-131879,-130479,OK
215.969,TraderTwo,Tick,1775,1784,-9,9,149500,149600,16587,-267487,-266587,OK
216.203,TraderOne,Tick,1772,1782,-10,10,149500,149600,32919,-132619,-131619,OK
216.203,TraderTwo,Tick,1775,1788,-13,13,149500,149600,16707,-267207,-265907,OK
216.531,TraderOne,Tick,1772,1792,-20,20,149500,149700,32769,-131469,-127469,OK
216.531,TraderTwo,Tick,1785,1788,-3,3,149500,149700,17006,-269506,-268906,OK
216.766,TraderOne,Tick,1782,1792,-10,10,149700,150000,33068,-128768,-125768,OK
216.766,TraderTwo,Tick,1795,1798,-3,3,149700,150000,17155,-271655,-270755,OK
217.0,TraderOne,Tick,1792,1792,0,0,149100,150000,33368,-129168,-129168,OK
217.0,TraderTwo,Tick,1805,1805,0,0,149100,150000,16900,-273100,-273100,OK
217.25,TraderOne,Tick,1802,1792,10,-10,149500,150000,33667,-125467,-128467,OK
217.25,TraderTwo,Tick,1815,1805,10,-10,149500,150000,17199,-269399,-272399,OK
217.5,TraderOne,Tick,1812,1792,20,-20,149500,150100,33966,-121766,-127766,OK
217.5,TraderTwo,Tick,1822,1805,17,-17,149500,150100,17408,-266808,-271908,OK
217.75,TraderOne,Tick,1812,1792,20,-20,149500,150100,33966,-121766,-127766,OK
217.75,TraderTwo,Tick,1822,1805,17,-17,149500,150100,17408,-266808,-271908,OK
218.047,TraderOne,Tick,1812,1792,20,-20,149500,149900,33966,-121766,-127766,OK
218.047,TraderTwo,Tick,1822,1805,17,-17,149500,149900,17408,-266808,-271908,OK
218.281,TraderOne,Tick,1812,1802,10,-10,150000,149900,34266,-123066,-122066,OK
218.281,TraderTwo,Tick,1832,1805,27,-27,150000,149900,17258,-267658,-264958,OK
218.531,TraderOne,Tick,1812,1802,10,-10,150000,149900,34266,-123066,-122066,OK
218.531,TraderTwo,Tick,1832,1805,27,-27,150000,149900,17258,-267658,-264958,OK
218.797,TraderOne,Tick,1812,1802,10,-10,150000,149900,34266,-123066,-122066,OK
218.797,TraderTwo,Tick,1832,1805,27,-27,150000,149900,17258,-267658,-264958,OK
219.047,TraderOne,Tick,1822,1802,20,-20,149800,149900,34116,-121916,-123916,OK
219.047,TraderTwo,Tick,1832,1815,17,-17,149800,149900,17558,-269958,-271658,OK
219.25,TraderOne,Tick,1822,1812,10,-10,150500,149900,33966,-122766,-119766,OK
219.25,TraderTwo,Tick,1832,1815,17,-17,150500,149900,17558,-269958,-264858,OK
219.547,TraderOne,Tick,1822,1822,0,0,149800,149900,33816,-124616,-124616,OK
219.547,TraderTwo,Tick,1832,1823,9,-9,149800,149900,17438,-271438,-272338,OK
219.75,TraderOne,Tick,1824,1822,2,-2,149800,149900,33876,-124676,-124876,OK
219.75,TraderTwo,Tick,1832,1825,7,-7,149800,149900,17408,-271808,-272508,OK
220.047,TraderOne,Tick,1824,1832,-8,8,150500,149900,33726,-124526,-126926,OK
220.047,TraderTwo,Tick,1832,1835,-3,3,150500,149900,17258,-271658,-272558,OK
220.266,TraderOne,Tick,1824,1832,-8,8,150500,149900,33726,-124526,-126926,OK
220.266,TraderTwo,Tick,1832,1835,-3,3,150500,149900,17258,-271658,-272558,OK
220.5,TraderOne,Tick,1824,1832,-8,8,150500,149900,33726,-124526,-126926,OK
220.5,TraderTwo,Tick,1832,1835,-3,3,150500,149900,17258,-271658,-272558,OK
220.75,TraderOne,Tick,1824,1832,-8,8,150500,149900,33726,-124526,-126926,OK
220.75,TraderTwo,Tick,1832,1835,-3,3,150500,149900,17258,-271658,-272558,OK
221.016,TraderOne,Tick,1834,1842,-8,8,150500,150000,33876,-124676,-127076,OK
221.016,TraderTwo,Tick,1832,1855,-23,23,150500,150000,16958,-270358,-277258,OK
221.219,TraderOne,Tick,1834,1852,-18,18,150200,150000,33726,-123526,-127126,OK
221.219,TraderTwo,Tick,1842,1855,-13,13,150200,150000,17258,-273658,-276258,OK
221.516,TraderOne,Tick,1834,1852,-18,18,150200,150100,33726,-123526,-125326,OK
221.516,TraderTwo,Tick,1842,1855,-13,13,150200,150100,17258,-273658,-274958,OK
221.766,TraderOne,Tick,1834,1852,-18,18,150200,150100,33726,-123526,-125326,OK
221.766,TraderTwo,Tick,1842,1855,-13,13,150200,150100,17258,-273658,-274958,OK
221.969,TraderOne,Tick,1834,1852,-18,18,150200,150100,33726,-123526,-125326,OK
221.969,TraderTwo,Tick,1842,1855,-13,13,150200,150100,17258,-273658,-274958,OK
222.219,TraderOne,Tick,1834,1852,-18,18,150200,150100,33726,-123526,-125326,OK
222.219,TraderTwo,Tick,1842,1855,-13,13,150200,150100,17258,-273658,-274958,OK
222.453,TraderOne,Tick,1834,1852,-18,18,150200,150100,33726,-123526,-125326,OK
222.453,TraderTwo,Tick,1842,1855,-13,13,150200,150100,17258,-273658,-274958,OK
222.812,TraderOne,Tick,1844,1852,-8,8,149500,150000,33576,-125376,-122976,OK
222.812,TraderTwo,Tick,1852,1855,-3,3,149500,150000,17108,-275508,-274608,OK
223.047,TraderOne,Tick,1844,1852,-8,8,149500,150000,33576,-125376,-122976,OK
223.047,TraderTwo,Tick,1852,1855,-3,3,149500,150000,17108,-275508,-274608,OK
223.203,TraderOne,Tick,1844,1852,-8,8,149500,150000,33576,-125376,-122976,OK
223.203,TraderTwo,Tick,1852,1855,-3,3,149500,150000,17108,-275508,-274608,OK
223.547,TraderOne,Tick,1844,1852,-8,8,149500,150000,33576,-125376,-122976,OK
223.547,TraderTwo,Tick,1852,1855,-3,3,149500,150000,17108,-275508,-274608,OK
223.75,TraderOne,Tick,1844,1862,-18,18,150200,150000,33426,-125226,-128826,OK
223.75,TraderTwo,Tick,1852,1865,-13,13,150200,150000,16958,-275358,-277958,OK
224.031,TraderOne,Tick,1844,1868,-24,24,150400,150000,33606,-124206,-131406,OK
224.031,TraderTwo,Tick,1852,1865,-13,13,150400,150000,16958,-275358,-279258,OK
224.281,TraderOne,Tick,1844,1868,-24,24,150400,150000,33606,-124206,-131406,OK
224.281,TraderTwo,Tick,1852,1865,-13,13,150400,150000,16958,-275358,-279258,OK
224.531,TraderOne,Tick,1844,1868,-24,24,150400,150000,33606,-124206,-131406,OK
224.531,TraderTwo,Tick,1852,1865,-13,13,150400,150000,16958,-275358,-279258,OK
224.734,TraderOne,Tick,1844,1868,-24,24,150400,149800,33606,-124206,-131406,OK
224.734,TraderTwo,Tick,1852,1865,-13,13,150400,149800,16958,-275358,-279258,OK
225.016,TraderOne,Tick,1844,1878,-34,34,150100,149400,33906,-121506,-128306,OK
225.016,TraderTwo,Tick,1852,1875,-23,23,150100,149400,17258,-272658,-277258,OK
225.219,TraderOne,Tick,1844,1878,-34,34,150100,149500,33906,-121506,-128306,OK
225.219,TraderTwo,Tick,1852,1875,-23,23,150100,149500,17258,-272658,-277258,OK
225.469,TraderOne,Tick,1844,1878,-34,34,150100,149500,33906,-121506,-128306,OK
225.469,TraderTwo,Tick,1852,1875,-23,23,150100,149500,17258,-272658,-277258,OK
225.75,TraderOne,Tick,1854,1878,-24,24,149800,149500,33756,-125356,-130156,OK
225.75,TraderTwo,Tick,1852,1885,-33,33,149800,149500,17558,-269958,-276558,OK
226.047,TraderOne,Tick,1864,1878,-14,14,149300,149500,33606,-128206,-125406,OK
226.047,TraderTwo,Tick,1862,1885,-23,23,149300,149500,17408,-273808,-269208,OK
226.312,TraderOne,Tick,1864,1878,-14,14,149300,149500,33606,-128206,-125406,OK
226.312,TraderTwo,Tick,1862,1885,-23,23,149300,149500,17408,-273808,-269208,OK
226.5,TraderOne,Tick,1864,1878,-14,14,149300,149500,33606,-128206,-125406,OK
226.5,TraderTwo,Tick,1862,1885,-23,23,149300,149500,17408,-273808,-269208,OK
226.719,TraderOne,Tick,1864,1888,-24,24,150300,149500,33456,-127056,-131856,OK
226.719,TraderTwo,Tick,1862,1895,-33,33,150300,149500,17258,-271658,-278258,OK
226.984,TraderOne,Tick,1864,1888,-24,24,150300,149500,33456,-127056,-131856,OK
226.984,TraderTwo,Tick,1862,1895,-33,33,150300,149500,17258,-271658,-278258,OK
227.297,TraderOne,Tick,1864,1888,-24,24,150300,149500,33456,-127056,-131856,OK
227.297,TraderTwo,Tick,1862,1895,-33,33,150300,149500,17258,-271658,-278258,OK
227.5,TraderOne,Tick,1864,1888,-24,24,150400,150200,33456,-127056,-131856,OK
227.5,TraderTwo,Tick,1872,1895,-23,23,150400,150200,17559,-274959,-279559,OK
227.734,TraderOne,Tick,1874,1888,-14,14,150600,150200,33757,-130357,-134557,OK
227.734,TraderTwo,Tick,1882,1900,-18,18,150600,150200,17785,-278685,-284085,OK
227.953,TraderOne,Tick,1874,1888,-14,14,150600,150800,33757,-130357,-127557,OK
227.953,TraderTwo,Tick,1882,1900,-18,18,150600,150800,17785,-278685,-275085,OK
228.203,TraderOne,Tick,1884,1888,-4,4,150600,150600,34058,-129658,-129658,OK
228.203,TraderTwo,Tick,1892,1900,-8,8,150600,150600,18086,-277986,-277986,OK
228.453,TraderOne,Tick,1894,1888,6,-6,150600,150600,34359,-129959,-129959,OK
228.453,TraderTwo,Tick,1902,1900,2,-2,150600,150600,18387,-278287,-278287,OK
228.797,TraderOne,Tick,1904,1888,16,-16,150600,150600,34660,-130260,-130260,OK
228.797,TraderTwo,Tick,1912,1900,12,-12,150600,150600,18688,-278588,-278588,OK
228.953,TraderOne,Tick,1908,1888,20,-20,150500,150600,34600,-129400,-131400,OK
228.953,TraderTwo,Tick,1912,1900,12,-12,150500,150600,18688,-278588,-279788,OK
229.25,TraderOne,Tick,1908,1888,20,-20,150600,150600,34600,-129400,-129400,OK
229.25,TraderTwo,Tick,1922,1900,22,-22,150600,150600,18989,-277889,-277889,OK
229.484,TraderOne,Tick,1908,1888,20,-20,150600,150600,34600,-129400,-129400,OK
229.484,TraderTwo,Tick,1922,1900,22,-22,150600,150600,18989,-277889,-277889,OK
229.703,TraderOne,Tick,1908,1888,20,-20,150600,150600,34600,-129400,-129400,OK
229.703,TraderTwo,Tick,1922,1900,22,-22,150600,150600,18989,-277889,-277889,OK
230.031,TraderOne,Tick,1908,1888,20,-20,150600,150600,34600,-129400,-129400,OK
230.031,TraderTwo,Tick,1922,1900,22,-22,150600,150600,18989,-277889,-277889,OK
230.266,TraderOne,Tick,1908,1888,20,-20,150600,150700,34600,-129400,-131400,OK
230.266,TraderTwo,Tick,1922,1900,22,-22,150600,150700,18989,-277889,-280089,OK
230.469,TraderOne,Tick,1908,1888,20,-20,150600,150700,34600,-129400,-131400,OK
230.469,TraderTwo,Tick,1922,1900,22,-22,150600,150700,18989,-277889,-280089,OK
230.75,TraderOne,Tick,1908,1888,20,-20,150600,150700,34600,-129400,-131400,OK
230.75,TraderTwo,Tick,1922,1900,22,-22,150600,150700,18989,-277889,-280089,OK
231.016,TraderOne,Tick,1908,1888,20,-20,150600,150700,34600,-129400,-131400,OK
231.016,TraderTwo,Tick,1922,1900,22,-22,150600,150700,18989,-277889,-280089,OK
231.219,TraderOne,Tick,1908,1888,20,-20,150600,150700,34600,-129400,-131400,OK
231.219,TraderTwo,Tick,1922,1900,22,-22,150600,150700,18989,-277889,-280089,OK
231.531,TraderOne,Tick,1908,1888,20,-20,150600,150700,34600,-129400,-131400,OK
231.531,TraderTwo,Tick,1922,1900,22,-22,150600,150700,18989,-277889,-280089,OK
231.797,TraderOne,Tick,1908,1888,20,-20,150600,150700,34600,-129400,-131400,OK
231.797,TraderTwo,Tick,1922,1900,22,-22,150600,150700,18989,-277889,-280089,OK
231.953,TraderOne,Tick,1908,1898,10,-10,150700,150700,34449,-131249,-131249,OK
231.953,TraderTwo,Tick,1922,1910,12,-12,150700,150700,18838,-279738,-279738,OK
232.281,TraderOne,Tick,1908,1898,10,-10,150700,150700,34449,-131249,-131249,OK
232.281,TraderTwo,Tick,1922,1910,12,-12,150700,150700,18838,-279738,-279738,OK
232.453,TraderOne,Tick,1908,1898,10,-10,150700,150700,34449,-131249,-131249,OK
232.453,TraderTwo,Tick,1922,1910,12,-12,150700,150700,18838,-279738,-279738,OK
232.766,TraderOne,Tick,1918,1898,20,-20,150700,150700,34750,-130550,-130550,OK
232.766,TraderTwo,Tick,1932,1910,22,-22,150700,150700,19139,-279039,-279039,OK
232.953,TraderOne,Tick,1918,1898,20,-20,150700,150700,34750,-130550,-130550,OK
232.953,TraderTwo,Tick,1932,1910,22,-22,150700,150700,19139,-279039,-279039,OK
233.297,TraderOne,Tick,1928,1898,30,-30,150700,151100,35051,-127851,-136851,OK
233.297,TraderTwo,Tick,1942,1910,32,-32,150700,151100,19440,-276340,-285940,OK
233.484,TraderOne,Tick,1938,1898,40,-40,150700,151100,35352,-125152,-137152,OK
233.484,TraderTwo,Tick,1952,1910,42,-42,150700,151100,19741,-273641,-286241,OK
233.703,TraderOne,Tick,1938,1898,40,-40,150700,151100,35352,-125152,-137152,OK
233.703,TraderTwo,Tick,1952,1910,42,-42,150700,151100,19741,-273641,-286241,OK
233.969,TraderOne,Tick,1938,1898,40,-40,150700,151100,35352,-125152,-137152,OK
233.969,TraderTwo,Tick,1952,1910,42,-42,150700,151100,19741,-273641,-286241,OK
234.219,TraderOne,Tick,1938,1898,40,-40,150700,151100,35352,-125152,-137152,OK
234.219,TraderTwo,Tick,1952,1910,42,-42,150700,151100,19741,-273641,-286241,OK
234.469,TraderOne,Tick,1938,1898,40,-40,150700,151200,35352,-125152,-137152,OK
234.469,TraderTwo,Tick,1952,1910,42,-42,150700,151200,19741,-273641,-286241,OK
234.703,TraderOne,Tick,1938,1898,40,-40,150700,151200,35352,-125152,-137152,OK
234.703,TraderTwo,Tick,1952,1910,42,-42,150700,151200,19741,-273641,-286241,OK
235.0,TraderOne,Tick,1948,1898,50,-50,150800,151200,35654,-121454,-136454,OK
235.0,TraderTwo,Tick,1962,1910,52,-52,150800,151200,20043,-269943,-285543,OK
235.281,TraderOne,Tick,1948,1908,40,-40,150900,151500,35503,-129303,-141303,OK
235.281,TraderTwo,Tick,1962,1920,42,-42,150900,151500,19892,-277792,-290392,OK
235.516,TraderOne,Tick,1949,1908,41,-41,151100,151500,35533,-128933,-141233,OK
235.516,TraderTwo,Tick,1962,1920,42,-42,151100,151500,19892,-277792,-290392,OK
235.781,TraderOne,Tick,1949,1908,41,-41,151100,151600,35533,-128933,-141233,OK
235.781,TraderTwo,Tick,1962,1920,42,-42,151100,151600,19892,-277792,-290392,OK
236.062,TraderOne,Tick,1959,1908,51,-51,151200,151600,35835,-125235,-140535,OK
236.062,TraderTwo,Tick,1972,1920,52,-52,151200,151600,20194,-274094,-289694,OK
236.25,TraderOne,Tick,1959,1908,51,-51,151200,151600,35835,-125235,-140535,OK
236.25,TraderTwo,Tick,1972,1920,52,-52,151200,151600,20194,-274094,-289694,OK
236.5,TraderOne,Tick,1959,1908,51,-51,151000,151600,35835,-125235,-140535,OK
236.5,TraderTwo,Tick,1972,1920,52,-52,151000,151600,20194,-274094,-289694,OK
236.734,TraderOne,Tick,1959,1918,41,-41,151300,151600,35684,-130084,-142384,OK
236.734,TraderTwo,Tick,1972,1930,42,-42,151300,151600,20043,-278943,-291543,OK
237.016,TraderOne,Tick,1960,1918,42,-42,151100,151600,35669,-129669,-142269,OK
237.016,TraderTwo,Tick,1982,1930,52,-52,151100,151600,19892,-274792,-290392,OK
237.25,TraderOne,Tick,1960,1918,42,-42,151100,151600,35669,-129669,-142269,OK
237.25,TraderTwo,Tick,1982,1930,52,-52,151100,151600,19892,-274792,-290392,OK
237.5,TraderOne,Tick,1960,1918,42,-42,151100,151700,35669,-129669,-142269,OK
237.5,TraderTwo,Tick,1982,1930,52,-52,151100,151700,19892,-274792,-290392,OK
237.781,TraderOne,Tick,1960,1918,42,-42,151100,151700,35669,-129669,-142269,OK
237.781,TraderTwo,Tick,1982,1930,52,-52,151100,151700,19892,-274792,-290392,OK
238.031,TraderOne,Tick,1960,1918,42,-42,151100,151700,35669,-129669,-142269,OK
238.031,TraderTwo,Tick,1982,1930,52,-52,151100,151700,19892,-274792,-290392,OK
238.25,TraderOne,Tick,1960,1918,42,-42,151100,151700,35669,-129669,-142269,OK
238.25,TraderTwo,Tick,1982,1930,52,-52,151100,151700,19892,-274792,-290392,OK
238.547,TraderOne,Tick,1960,1918,42,-42,151100,151700,35669,-129669,-142269,OK
238.547,TraderTwo,Tick,1982,1930,52,-52,151100,151700,19892,-274792,-290392,OK
238.766,TraderOne,Tick,1970,1918,52,-52,151000,151700,35518,-125518,-141118,OK
238.766,TraderTwo,Tick,1982,1940,42,-42,151000,151700,20194,-281094,-293694,OK
239.016,TraderOne,Tick,1970,1928,42,-42,151000,151700,35820,-130820,-143420,OK
239.016,TraderTwo,Tick,1992,1940,52,-52,151000,151700,20043,-276943,-292543,OK
239.266,TraderOne,Tick,1970,1928,42,-42,151000,151500,35820,-130820,-143420,OK
239.266,TraderTwo,Tick,1992,1940,52,-52,151000,151500,20043,-276943,-292543,OK
239.5,TraderOne,Tick,1970,1938,32,-32,151400,151500,35669,-134669,-137869,OK
239.5,TraderTwo,Tick,1992,1950,42,-42,151400,151500,19892,-281792,-285992,OK
239.75,TraderOne,Tick,1970,1938,32,-32,151400,151600,35669,-134669,-141069,OK
239.75,TraderTwo,Tick,1992,1950,42,-42,151400,151600,19892,-281792,-290192,OK
239.953,TraderOne,Tick,1980,1938,42,-42,151200,151500,35971,-132971,-145571,OK
239.953,TraderTwo,Tick,1992,1960,32,-32,151200,151500,19741,-284641,-294241,OK
240.234,TraderOne,Tick,1980,1948,32,-32,151100,151400,36273,-137273,-146873,OK
240.234,TraderTwo,Tick,2002,1960,42,-42,151100,151400,19590,-281490,-294090,OK
240.516,TraderOne,Tick,1980,1958,22,-22,151400,151400,36122,-140122,-140122,OK
240.516,TraderTwo,Tick,2002,1970,32,-32,151400,151400,19439,-285339,-285339,OK
240.75,TraderOne,Tick,1990,1958,32,-32,151200,151500,35971,-137971,-147571,OK
240.75,TraderTwo,Tick,2002,1980,22,-22,151200,151500,19741,-288641,-295241,OK
241.047,TraderOne,Tick,1990,1958,32,-32,151400,151500,35971,-137971,-141171,OK
241.047,TraderTwo,Tick,2012,1980,32,-32,151400,151500,20044,-286944,-290144,OK
241.25,TraderOne,Tick,1990,1958,32,-32,151400,151500,35971,-137971,-141171,OK
241.25,TraderTwo,Tick,2012,1980,32,-32,151400,151500,20044,-286944,-290144,OK
241.562,TraderOne,Tick,1990,1958,32,-32,151400,151500,35971,-137971,-141171,OK
241.562,TraderTwo,Tick,2012,1980,32,-32,151400,151500,20044,-286944,-290144,OK
241.812,TraderOne,Tick,1990,1958,32,-32,151400,151500,35971,-137971,-141171,OK
241.812,TraderTwo,Tick,2012,1980,32,-32,151400,151500,20044,-286944,-290144,OK
241.969,TraderOne,Tick,2000,1958,42,-42,150900,151500,35820,-135820,-148420,OK
241.969,TraderTwo,Tick,2022,1980,42,-42,150900,151500,19893,-284793,-297393,OK
242.234,TraderOne,Tick,2020,1958,62,-62,150800,151300,35518,-129518,-148118,OK
242.234,TraderTwo,Tick,2042,1980,62,-62,150800,151300,19591,-278491,-297091,OK
242.516,TraderOne,Tick,2020,1968,52,-52,150800,151300,35820,-134820,-150420,OK
242.516,TraderTwo,Tick,2042,1990,52,-52,150800,151300,19893,-283793,-299393,OK
242.75,TraderOne,Tick,2020,1978,42,-42,150800,151300,36122,-140122,-152722,OK
242.75,TraderTwo,Tick,2042,2000,42,-42,150800,151300,20195,-289095,-301695,OK
242.953,TraderOne,Tick,2020,1978,42,-42,150800,151300,36122,-140122,-152722,OK
242.953,TraderTwo,Tick,2042,2000,42,-42,150800,151300,20195,-289095,-301695,OK
243.25,TraderOne,Tick,2020,1978,42,-42,150800,151300,36122,-140122,-152722,OK
243.25,TraderTwo,Tick,2042,2000,42,-42,150800,151300,20195,-289095,-301695,OK
243.531,TraderOne,Tick,2033,1978,55,-55,150900,151300,36379,-134879,-151379,OK
243.531,TraderTwo,Tick,2052,2010,42,-42,150900,151300,19893,-289793,-302393,OK
243.75,TraderOne,Tick,2033,1978,55,-55,150900,151300,36379,-134879,-151379,OK
243.75,TraderTwo,Tick,2052,2010,42,-42,150900,151300,19893,-289793,-302393,OK
243.969,TraderOne,Tick,2033,1978,55,-55,150900,151500,36379,-134879,-151379,OK
243.969,TraderTwo,Tick,2052,2010,42,-42,150900,151500,19893,-289793,-302393,OK
244.203,TraderOne,Tick,2033,1978,55,-55,150900,151500,36379,-134879,-151379,OK
244.203,TraderTwo,Tick,2052,2010,42,-42,150900,151500,19893,-289793,-302393,OK
244.547,TraderOne,Tick,2033,1978,55,-55,150900,151500,36379,-134879,-151379,OK
244.547,TraderTwo,Tick,2052,2010,42,-42,150900,151500,19893,-289793,-302393,OK
244.703,TraderOne,Tick,2033,1978,55,-55,150900,151500,36379,-134879,-151379,OK
244.703,TraderTwo,Tick,2052,2010,42,-42,150900,151500,19893,-289793,-302393,OK
245.0,TraderOne,Tick,2033,1978,55,-55,150900,151500,36379,-134879,-151379,OK
